candidate_id,algorithm,feature_set,params,n_clusters,silhouette_score,davies_bouldin_score,calinski_harabasz_score,inertia,noise_ratio,acceptable_noise,valid_candidate,preferred_cluster_count,interpretability_rank,feature_set_rank
188,dbscan,numeric_only,"{""eps"": 1.5, ""min_samples"": 8}",1,,,,,0.0,True,False,False,4,1
189,dbscan,numeric_only,"{""eps"": 1.5, ""min_samples"": 10}",1,,,,,0.0,True,False,False,4,1
190,kmeans,numeric_plus_gender,"{""n_clusters"": 2, ""random_state"": 42}",2,0.39644160577705434,1.1425452037621548,133.1328641424857,597.9472937932284,0.0,True,True,False,0,2
191,kmeans,numeric_plus_gender,"{""n_clusters"": 3, ""random_state"": 42}",3,0.31127230821174584,1.197958119011904,99.85658028011163,496.5804505245148,0.0,True,True,True,0,2
192,kmeans,numeric_plus_gender,"{""n_clusters"": 4, ""random_state"": 42}",4,0.33220710753566407,1.2516646233487068,103.56152808937144,386.82842558376643,0.0,True,True,True,0,2
193,kmeans,numeric_plus_gender,"{""n_clusters"": 5, ""random_state"": 42}",5,0.3393828419073789,1.1409120788724083,93.72889954114174,342.1559273478464,0.0,True,True,True,0,2
194,kmeans,numeric_plus_gender,"{""n_clusters"": 6, ""random_state"": 42}",6,0.32320916635363717,1.1038556950355,86.97828131412427,308.47933041078164,0.0,True,True,True,0,2
195,kmeans,numeric_plus_gender,"{""n_clusters"": 7, ""random_state"": 42}",7,0.34772682593045945,1.002073142280317,93.3516958784797,256.2706046702686,0.0,True,True,False,0,2
196,kmeans,numeric_plus_gender,"{""n_clusters"": 8, ""random_state"": 42}",8,0.39845990428423406,0.8929802478987453,99.74283097223831,215.68191362806564,0.0,True,True,False,0,2
197,kmeans,numeric_plus_gender,"{""n_clusters"": 9, ""random_state"": 42}",9,0.41665731142699797,0.8270698154201408,99.04921496474036,194.2253607789833,0.0,True,True,False,0,2
198,kmeans,numeric_plus_gender,"{""n_clusters"": 10, ""random_state"": 42}",10,0.4375055914855597,0.8106329165640329,117.09905124044641,152.74644607834227,0.0,True,True,False,0,2
199,agglomerative,numeric_plus_gender,"{""linkage"": ""ward"", ""n_clusters"": 2}",2,0.39644160577705434,1.1425452037621548,133.1328641424857,,0.0,True,True,False,1,2
200,agglomerative,numeric_plus_gender,"{""linkage"": ""complete"", ""n_clusters"": 2}",2,0.39644160577705434,1.1425452037621548,133.1328641424857,,0.0,True,True,False,2,2
201,agglomerative,numeric_plus_gender,"{""linkage"": ""average"", ""n_clusters"": 2}",2,0.39644160577705434,1.1425452037621548,133.1328641424857,,0.0,True,True,False,3,2
202,agglomerative,numeric_plus_gender,"{""linkage"": ""single"", ""n_clusters"": 2}",2,0.39644160577705434,1.1425452037621548,133.1328641424857,,0.0,True,True,False,6,2
203,agglomerative,numeric_plus_gender,"{""linkage"": ""ward"", ""n_clusters"": 3}",3,0.36282121580109944,1.1598027955574388,100.99099730684834,,0.0,True,True,True,1,2
204,agglomerative,numeric_plus_gender,"{""linkage"": ""complete"", ""n_clusters"": 3}",3,0.3177626945508553,1.6366784107787389,83.91106713846786,,0.0,True,True,True,2,2
205,agglomerative,numeric_plus_gender,"{""linkage"": ""average"", ""n_clusters"": 3}",3,0.36282121580109944,1.1598027955574388,100.99099730684834,,0.0,True,True,True,3,2
206,agglomerative,numeric_plus_gender,"{""linkage"": ""single"", ""n_clusters"": 3}",3,0.30129069136659936,0.9411488544508572,68.35204346835337,,0.0,True,True,True,6,2
207,agglomerative,numeric_plus_gender,"{""linkage"": ""ward"", ""n_clusters"": 4}",4,0.3201778121643018,1.2943157396842992,99.83263940214731,,0.0,True,True,True,1,2
208,agglomerative,numeric_plus_gender,"{""linkage"": ""complete"", ""n_clusters"": 4}",4,0.2190520366726051,1.7986441412851808,73.7024823346154,,0.0,True,True,True,2,2
209,agglomerative,numeric_plus_gender,"{""linkage"": ""average"", ""n_clusters"": 4}",4,0.36193757400819615,0.9543900837660404,83.56925160307783,,0.0,True,True,True,3,2
210,agglomerative,numeric_plus_gender,"{""linkage"": ""single"", ""n_clusters"": 4}",4,0.2004408110072439,0.885282631358833,46.41190627975443,,0.0,True,True,True,6,2
211,agglomerative,numeric_plus_gender,"{""linkage"": ""ward"", ""n_clusters"": 5}",5,0.33339195354757967,1.1096226815198622,94.01315373034637,,0.0,True,True,True,1,2
212,agglomerative,numeric_plus_gender,"{""linkage"": ""complete"", ""n_clusters"": 5}",5,0.25296482451616337,1.4604185847735043,75.42303691941588,,0.0,True,True,True,2,2
213,agglomerative,numeric_plus_gender,"{""linkage"": ""average"", ""n_clusters"": 5}",5,0.3340584610508672,1.097518853111059,94.90238835160937,,0.0,True,True,True,3,2
214,agglomerative,numeric_plus_gender,"{""linkage"": ""single"", ""n_clusters"": 5}",5,0.16449095423439636,0.8505918684872358,39.05017647318389,,0.0,True,True,True,6,2
215,agglomerative,numeric_plus_gender,"{""linkage"": ""ward"", ""n_clusters"": 6}",6,0.35445606368360066,1.0221550248054718,92.40445655730215,,0.0,True,True,True,1,2
216,agglomerative,numeric_plus_gender,"{""linkage"": ""complete"", ""n_clusters"": 6}",6,0.3076701568416675,1.1356960957401199,81.40439086276191,,0.0,True,True,True,2,2
217,agglomerative,numeric_plus_gender,"{""linkage"": ""average"", ""n_clusters"": 6}",6,0.3565050972210607,1.0175956823130305,93.34904557290682,,0.0,True,True,True,3,2
218,agglomerative,numeric_plus_gender,"{""linkage"": ""single"", ""n_clusters"": 6}",6,0.12810448496558016,0.8178093470385281,33.21305311603278,,0.0,True,True,True,6,2
219,agglomerative,numeric_plus_gender,"{""linkage"": ""ward"", ""n_clusters"": 7}",7,0.36050917293397844,0.9781964249088623,95.35161075447458,,0.0,True,True,False,1,2
220,agglomerative,numeric_plus_gender,"{""linkage"": ""complete"", ""n_clusters"": 7}",7,0.33717826233530557,1.0300183789915436,88.31999461854411,,0.0,True,True,False,2,2
221,agglomerative,numeric_plus_gender,"{""linkage"": ""average"", ""n_clusters"": 7}",7,0.36187372074229956,0.9791071419896411,95.05745508803187,,0.0,True,True,False,3,2
222,agglomerative,numeric_plus_gender,"{""linkage"": ""single"", ""n_clusters"": 7}",7,0.12091497852623206,0.8532054350662471,28.343457455284913,,0.0,True,True,False,6,2
223,agglomerative,numeric_plus_gender,"{""linkage"": ""ward"", ""n_clusters"": 8}",8,0.392162082518261,0.9432076959002451,103.78982072237743,,0.0,True,True,False,1,2
224,agglomerative,numeric_plus_gender,"{""linkage"": ""complete"", ""n_clusters"": 8}",8,0.35671628216638085,1.001968872952673,90.98486026627609,,0.0,True,True,False,2,2
225,agglomerative,numeric_plus_gender,"{""linkage"": ""average"", ""n_clusters"": 8}",8,0.3943307384941535,0.9361941072071436,104.58897325394203,,0.0,True,True,False,3,2
226,agglomerative,numeric_plus_gender,"{""linkage"": ""single"", ""n_clusters"": 8}",8,0.11151020664545286,0.8316680794407485,25.770574152131182,,0.0,True,True,False,6,2
227,agglomerative,numeric_plus_gender,"{""linkage"": ""ward"", ""n_clusters"": 9}",9,0.4069804703665158,0.8714708346724817,107.40446829700868,,0.0,True,True,False,1,2
228,agglomerative,numeric_plus_gender,"{""linkage"": ""complete"", ""n_clusters"": 9}",9,0.39210844940975803,0.8719223140343747,101.86815061660495,,0.0,True,True,False,2,2
229,agglomerative,numeric_plus_gender,"{""linkage"": ""average"", ""n_clusters"": 9}",9,0.39448558373642784,0.888307860424474,99.27837845245223,,0.0,True,True,False,3,2
230,agglomerative,numeric_plus_gender,"{""linkage"": ""single"", ""n_clusters"": 9}",9,0.091977353482857,0.7826018171860559,22.47653598435326,,0.0,True,True,False,6,2
231,agglomerative,numeric_plus_gender,"{""linkage"": ""ward"", ""n_clusters"": 10}",10,0.43560596392122847,0.8128474706720509,114.79191068714377,,0.0,True,True,False,1,2
232,agglomerative,numeric_plus_gender,"{""linkage"": ""complete"", ""n_clusters"": 10}",10,0.41438879043276394,0.8390559987713008,108.03316805145909,,0.0,True,True,False,2,2
233,agglomerative,numeric_plus_gender,"{""linkage"": ""average"", ""n_clusters"": 10}",10,0.3868660722641419,0.8811285946190421,91.08768058047347,,0.0,True,True,False,3,2
234,agglomerative,numeric_plus_gender,"{""linkage"": ""single"", ""n_clusters"": 10}",10,0.025647967799933148,0.7687239657807906,20.785281030705995,,0.0,True,True,False,6,2
235,dbscan,numeric_plus_gender,"{""eps"": 0.3, ""min_samples"": 3}",14,,,,,0.72,False,False,False,4,2
236,dbscan,numeric_plus_gender,"{""eps"": 0.3, ""min_samples"": 4}",4,,,,,0.885,False,False,True,4,2
237,dbscan,numeric_plus_gender,"{""eps"": 0.3, ""min_samples"": 5}",1,,,,,0.97,False,False,False,4,2
238,dbscan,numeric_plus_gender,"{""eps"": 0.3, ""min_samples"": 8}",0,,,,,1.0,False,False,False,4,2
239,dbscan,numeric_plus_gender,"{""eps"": 0.3, ""min_samples"": 10}",0,,,,,1.0,False,False,False,4,2
240,dbscan,numeric_plus_gender,"{""eps"": 0.4, ""min_samples"": 3}",18,,,,,0.485,False,False,False,4,2
241,dbscan,numeric_plus_gender,"{""eps"": 0.4, ""min_samples"": 4}",8,,,,,0.665,False,False,False,4,2
242,dbscan,numeric_plus_gender,"{""eps"": 0.4, ""min_samples"": 5}",4,,,,,0.825,False,False,True,4,2
243,dbscan,numeric_plus_gender,"{""eps"": 0.4, ""min_samples"": 8}",0,,,,,1.0,False,False,False,4,2
244,dbscan,numeric_plus_gender,"{""eps"": 0.4, ""min_samples"": 10}",0,,,,,1.0,False,False,False,4,2
245,dbscan,numeric_plus_gender,"{""eps"": 0.5, ""min_samples"": 3}",18,,,,,0.245,False,False,False,4,2
246,dbscan,numeric_plus_gender,"{""eps"": 0.5, ""min_samples"": 4}",12,,,,,0.38,False,False,False,4,2
247,dbscan,numeric_plus_gender,"{""eps"": 0.5, ""min_samples"": 5}",9,,,,,0.525,False,False,False,4,2
248,dbscan,numeric_plus_gender,"{""eps"": 0.5, ""min_samples"": 8}",2,,,,,0.845,False,False,False,4,2
249,dbscan,numeric_plus_gender,"{""eps"": 0.5, ""min_samples"": 10}",2,,,,,0.89,False,False,False,4,2
250,dbscan,numeric_plus_gender,"{""eps"": 0.6, ""min_samples"": 3}",13,,,,,0.13,False,False,False,4,2
251,dbscan,numeric_plus_gender,"{""eps"": 0.6, ""min_samples"": 4}",12,,,,,0.195,False,False,False,4,2
252,dbscan,numeric_plus_gender,"{""eps"": 0.6, ""min_samples"": 5}",9,,,,,0.31,False,False,False,4,2
253,dbscan,numeric_plus_gender,"{""eps"": 0.6, ""min_samples"": 8}",7,,,,,0.555,False,False,False,4,2
254,dbscan,numeric_plus_gender,"{""eps"": 0.6, ""min_samples"": 10}",3,,,,,0.735,False,False,True,4,2
255,dbscan,numeric_plus_gender,"{""eps"": 0.7, ""min_samples"": 3}",9,0.1527575878185357,0.945193280920295,35.92208707008995,,0.07,True,True,False,4,2
256,dbscan,numeric_plus_gender,"{""eps"": 0.7, ""min_samples"": 4}",8,,,,,0.12,False,False,False,4,2
257,dbscan,numeric_plus_gender,"{""eps"": 0.7, ""min_samples"": 5}",7,,,,,0.185,False,False,False,4,2
258,dbscan,numeric_plus_gender,"{""eps"": 0.7, ""min_samples"": 8}",5,,,,,0.38,False,False,True,4,2
259,dbscan,numeric_plus_gender,"{""eps"": 0.7, ""min_samples"": 10}",5,,,,,0.53,False,False,True,4,2
260,dbscan,numeric_plus_gender,"{""eps"": 0.8, ""min_samples"": 3}",4,0.24508807840921773,1.002128100255802,62.88205588475781,,0.055,True,True,True,4,2
261,dbscan,numeric_plus_gender,"{""eps"": 0.8, ""min_samples"": 4}",5,0.1916650485409455,0.977946127666421,55.52704151481012,,0.06,True,True,True,4,2
262,dbscan,numeric_plus_gender,"{""eps"": 0.8, ""min_samples"": 5}",5,0.2622675775682957,1.0696924568553414,66.95266198213716,,0.095,True,True,True,4,2
263,dbscan,numeric_plus_gender,"{""eps"": 0.8, ""min_samples"": 8}",5,,,,,0.26,False,False,True,4,2
264,dbscan,numeric_plus_gender,"{""eps"": 0.8, ""min_samples"": 10}",4,,,,,0.34,False,False,True,4,2
265,dbscan,numeric_plus_gender,"{""eps"": 0.9, ""min_samples"": 3}",3,0.33534418419357886,0.9828130546071617,75.36913698150511,,0.04,True,True,True,4,2
266,dbscan,numeric_plus_gender,"{""eps"": 0.9, ""min_samples"": 4}",3,0.3369656272649912,0.9798318460770923,75.8671922706476,,0.045,True,True,True,4,2
267,dbscan,numeric_plus_gender,"{""eps"": 0.9, ""min_samples"": 5}",2,0.4128934137862619,1.0925171322054452,134.82629214388862,,0.065,True,True,False,4,2
268,dbscan,numeric_plus_gender,"{""eps"": 0.9, ""min_samples"": 8}",4,,,,,0.125,False,False,True,4,2
269,dbscan,numeric_plus_gender,"{""eps"": 0.9, ""min_samples"": 10}",5,,,,,0.23,False,False,True,4,2
270,dbscan,numeric_plus_gender,"{""eps"": 1.0, ""min_samples"": 3}",3,0.33534418419357886,0.9828130546071617,75.36913698150511,,0.04,True,True,True,4,2
271,dbscan,numeric_plus_gender,"{""eps"": 1.0, ""min_samples"": 4}",3,0.33534418419357886,0.9828130546071617,75.36913698150511,,0.04,True,True,True,4,2
272,dbscan,numeric_plus_gender,"{""eps"": 1.0, ""min_samples"": 5}",2,0.4128934137862619,1.0925171322054452,134.82629214388862,,0.065,True,True,False,4,2
273,dbscan,numeric_plus_gender,"{""eps"": 1.0, ""min_samples"": 8}",2,0.41614239504799894,1.0806173015435037,134.2324388313343,,0.08,True,True,False,4,2
274,dbscan,numeric_plus_gender,"{""eps"": 1.0, ""min_samples"": 10}",2,,,,,0.16,False,False,False,4,2
275,dbscan,numeric_plus_gender,"{""eps"": 1.2, ""min_samples"": 3}",2,0.39644160577705434,1.1425452037621548,133.1328641424857,,0.0,True,True,False,4,2
276,dbscan,numeric_plus_gender,"{""eps"": 1.2, ""min_samples"": 4}",2,0.39819883824794133,1.1363296160911651,133.96988914285936,,0.005,True,True,False,4,2
277,dbscan,numeric_plus_gender,"{""eps"": 1.2, ""min_samples"": 5}",2,0.39819883824794133,1.1363296160911651,133.96988914285936,,0.005,True,True,False,4,2
278,dbscan,numeric_plus_gender,"{""eps"": 1.2, ""min_samples"": 8}",2,0.4055097110836697,1.1126861152405119,134.5352058341362,,0.035,True,True,False,4,2
279,dbscan,numeric_plus_gender,"{""eps"": 1.2, ""min_samples"": 10}",2,0.40838445592621253,1.1050538036573103,135.15844263828006,,0.045,True,True,False,4,2
280,dbscan,numeric_plus_gender,"{""eps"": 1.5, ""min_samples"": 3}",2,0.39644160577705434,1.1425452037621548,133.1328641424857,,0.0,True,True,False,4,2
281,dbscan,numeric_plus_gender,"{""eps"": 1.5, ""min_samples"": 4}",2,0.39644160577705434,1.1425452037621548,133.1328641424857,,0.0,True,True,False,4,2
282,dbscan,numeric_plus_gender,"{""eps"": 1.5, ""min_samples"": 5}",2,0.39644160577705434,1.1425452037621548,133.1328641424857,,0.0,True,True,False,4,2
283,dbscan,numeric_plus_gender,"{""eps"": 1.5, ""min_samples"": 8}",2,0.39644160577705434,1.1425452037621548,133.1328641424857,,0.0,True,True,False,4,2
284,dbscan,numeric_plus_gender,"{""eps"": 1.5, ""min_samples"": 10}",2,0.3980513271605097,1.1370368413665208,133.71899453556907,,0.005,True,True,False,4,2
